,date,uid,sku,price,device,gender,country,age
2666,2017-01-04,94698283,sku_one_199,199,android,M,USA,24
2667,2017-01-17,94698283,sku_eight_2099,99,android,M,USA,24
2668,2017-08-30,94698283,sku_two_299,299,android,M,USA,24
2669,2017-09-05,94698283,sku_one_199,199,android,M,USA,24
2670,2017-09-07,94698283,sku_seven_1499,499,android,M,USA,24
2671,2017-09-29,94698283,sku_six_1299,299,android,M,USA,24
2672,2018-01-18,94698283,sku_four_599,599,android,M,USA,24
2673,2016-10-27,18651631,sku_four_599,599,android,M,BRA,29
2674,2017-01-16,18651631,sku_two_299,299,android,M,BRA,29
2675,2017-05-20,18651631,sku_one_199,199,android,M,BRA,29
2676,2018-01-01,18651631,sku_one_199,199,android,M,BRA,29
2677,2018-01-13,18651631,sku_eight_2099,99,android,M,BRA,29
2678,2016-12-17,18651631,sku_three_499,499,android,M,BRA,29
2679,2017-03-20,18651631,sku_two_299,299,android,M,BRA,29
2680,2017-05-31,18651631,sku_one_199,199,android,M,BRA,29
2681,2017-08-05,18651631,sku_two_299,299,android,M,BRA,29
2682,2017-08-15,18651631,sku_one_199,199,android,M,BRA,29
2683,2018-01-10,18651631,sku_three_499,499,android,M,BRA,29
2684,2016-01-06,63526005,sku_two_299,299,iOS,F,USA,24
2685,2016-01-10,63526005,sku_three_499,499,iOS,F,USA,24
2686,2016-06-21,63526005,sku_one_199,199,iOS,F,USA,24
2687,2017-05-03,63526005,sku_one_199,199,iOS,F,USA,24
2688,2017-06-16,63526005,sku_one_199,199,iOS,F,USA,24
2689,2018-03-11,63526005,sku_two_299,299,iOS,F,USA,24
2690,2016-03-17,63526005,sku_four_599,599,iOS,F,USA,24
2691,2016-05-01,63526005,sku_three_499,499,iOS,F,USA,24
2692,2017-03-13,63526005,sku_four_599,599,iOS,F,USA,24
2693,2015-06-23,88785518,sku_one_199,199,android,F,BRA,37
2694,2017-08-09,88785518,sku_three_499,499,android,F,BRA,37
2695,2018-03-24,88785518,sku_four_599,599,android,F,BRA,37
2696,2015-08-24,88785518,sku_three_499,499,android,F,BRA,37
2697,2015-09-25,88785518,sku_three_499,499,android,F,BRA,37
2698,2015-11-27,88785518,sku_three_499,499,android,F,BRA,37
2699,2016-12-18,88785518,sku_two_299,299,android,F,BRA,37
2700,2017-02-06,88785518,sku_three_499,499,android,F,BRA,37
2701,2017-09-28,88785518,sku_two_299,299,android,F,BRA,37
2702,2018-01-13,88785518,sku_four_599,599,android,F,BRA,37
2703,2017-03-20,48056249,sku_one_199,199,iOS,F,BRA,16
2704,2017-08-01,48056249,sku_three_499,499,iOS,F,BRA,16
2705,2018-03-29,48056249,sku_one_199,199,iOS,F,BRA,16
2706,2017-02-13,48056249,sku_one_199,199,iOS,F,BRA,16
2707,2017-04-19,48056249,sku_three_499,499,iOS,F,BRA,16
2708,2017-06-16,48056249,sku_two_299,299,iOS,F,BRA,16
2709,2016-07-03,78353461,sku_four_599,599,android,F,BRA,38
2710,2017-02-09,78353461,sku_one_199,199,android,F,BRA,38
2711,2017-07-09,78353461,sku_two_299,299,android,F,BRA,38
2712,2018-03-06,78353461,sku_one_199,199,android,F,BRA,38
2713,2016-09-06,78353461,sku_four_599,599,android,F,BRA,38
2714,2016-11-29,78353461,sku_seven_1499,499,android,F,BRA,38
2715,2017-04-09,78353461,sku_three_499,499,android,F,BRA,38
2716,2017-09-29,78353461,sku_two_299,299,android,F,BRA,38
2717,2018-03-23,78353461,sku_seven_1499,499,android,F,BRA,38
2718,2017-01-29,49285017,sku_one_199,199,android,F,BRA,20
2719,2017-09-01,49285017,sku_four_599,599,android,F,BRA,20
2720,2017-09-11,49285017,sku_four_599,599,android,F,BRA,20
2721,2018-03-20,49285017,sku_one_199,199,android,F,BRA,20
2722,2018-04-08,49285017,sku_four_599,599,android,F,BRA,20
2723,2016-05-20,49285017,sku_one_199,199,android,F,BRA,20
2724,2016-07-19,49285017,sku_one_199,199,android,F,BRA,20
2725,2017-03-04,49285017,sku_one_199,199,android,F,BRA,20
2726,2017-10-12,49285017,sku_four_599,599,android,F,BRA,20
2727,2017-12-13,49285017,sku_six_1299,299,android,F,BRA,20
2728,2018-01-12,49285017,sku_one_199,199,android,F,BRA,20
2729,2017-12-11,71377191,sku_two_299,299,android,M,DEU,34
2730,2018-04-04,71377191,sku_two_299,299,android,M,DEU,34
2731,2017-12-08,71377191,sku_five_899,899,android,M,DEU,34
2732,2017-12-15,71377191,sku_five_899,899,android,M,DEU,34
2733,2018-03-03,71377191,sku_four_599,599,android,M,DEU,34
2734,2017-03-18,27668205,sku_four_599,599,android,M,TUR,25
2735,2017-04-24,27668205,sku_seven_1499,499,android,M,TUR,25
2736,2017-05-01,27668205,sku_four_599,599,android,M,TUR,25
2737,2017-12-08,27668205,sku_two_299,299,android,M,TUR,25
2738,2017-08-09,15003749,sku_two_299,299,iOS,M,USA,16
2739,2017-12-17,15003749,sku_three_499,499,iOS,M,USA,16
2740,2017-12-29,15003749,sku_two_299,299,iOS,M,USA,16
2741,2018-01-26,15003749,sku_seven_1499,499,iOS,M,USA,16
2742,2017-03-14,95318231,sku_four_599,599,android,F,CAN,16
2743,2017-03-18,95318231,sku_two_299,299,android,F,CAN,16
2744,2017-04-22,95318231,sku_one_199,199,android,F,CAN,16
2745,2017-05-22,95318231,sku_two_299,299,android,F,CAN,16
2746,2017-05-25,95318231,sku_two_299,299,android,F,CAN,16
2747,2017-07-11,95318231,sku_two_299,299,android,F,CAN,16
2748,2017-12-02,95318231,sku_one_199,199,android,F,CAN,16
2749,2017-12-10,95318231,sku_five_899,899,android,F,CAN,16
2750,2018-01-11,95318231,sku_three_499,499,android,F,CAN,16
2751,2017-05-16,95318231,sku_two_299,299,android,F,CAN,16
2752,2017-10-02,95318231,sku_one_199,199,android,F,CAN,16
2753,2017-02-26,27222812,sku_one_199,199,iOS,F,DEU,16
2754,2017-11-18,27222812,sku_seven_1499,499,iOS,F,DEU,16
2755,2017-01-23,27222812,sku_three_499,499,iOS,F,DEU,16
2756,2017-03-11,27222812,sku_two_299,299,iOS,F,DEU,16
2757,2017-06-19,27222812,sku_three_499,499,iOS,F,DEU,16
2758,2018-01-08,27222812,sku_three_499,499,iOS,F,DEU,16
2759,2018-03-07,27222812,sku_three_499,499,iOS,F,DEU,16
2760,2017-04-24,66622094,sku_one_199,199,iOS,M,BRA,24
2761,2016-05-23,66622094,sku_three_499,499,iOS,M,BRA,24
2762,2016-06-02,66622094,sku_three_499,499,iOS,M,BRA,24
2763,2016-06-05,66622094,sku_two_299,299,iOS,M,BRA,24
2764,2016-06-10,66622094,sku_four_599,599,iOS,M,BRA,24
2765,2016-07-24,66622094,sku_two_299,299,iOS,M,BRA,24
2766,2016-08-20,66622094,sku_one_199,199,iOS,M,BRA,24
2767,2016-11-24,66622094,sku_three_499,499,iOS,M,BRA,24
2768,2016-12-31,66622094,sku_four_599,599,iOS,M,BRA,24
2769,2017-02-13,66622094,sku_six_1299,299,iOS,M,BRA,24
2770,2017-03-26,66622094,sku_five_899,899,iOS,M,BRA,24
2771,2017-06-02,66622094,sku_four_599,599,iOS,M,BRA,24
2772,2017-12-02,66622094,sku_one_199,199,iOS,M,BRA,24
2773,2017-10-07,19991895,sku_four_599,599,android,M,USA,23
2774,2017-12-19,19991895,sku_four_599,599,android,M,USA,23
2775,2017-12-29,19991895,sku_one_199,199,android,M,USA,23
2776,2018-03-15,19991895,sku_one_199,199,android,M,USA,23
2777,2017-03-07,37616019,sku_two_299,299,android,F,BRA,45
2778,2017-05-02,37616019,sku_one_199,199,android,F,BRA,45
2779,2017-05-12,37616019,sku_two_299,299,android,F,BRA,45
2780,2017-05-24,37616019,sku_seven_1499,499,android,F,BRA,45
2781,2017-05-25,37616019,sku_eight_2099,99,android,F,BRA,45
2782,2017-08-05,37616019,sku_four_599,599,android,F,BRA,45
2783,2017-11-07,37616019,sku_two_299,299,android,F,BRA,45
2784,2017-12-07,37616019,sku_four_599,599,android,F,BRA,45
2785,2017-02-10,37616019,sku_three_499,499,android,F,BRA,45
2786,2017-06-03,37616019,sku_two_299,299,android,F,BRA,45
2787,2017-10-24,37616019,sku_three_499,499,android,F,BRA,45
2788,2017-11-18,37616019,sku_four_599,599,android,F,BRA,45
2789,2018-04-02,37616019,sku_two_299,299,android,F,BRA,45
2790,2016-10-22,75153274,sku_two_299,299,iOS,F,USA,22
2791,2017-02-03,75153274,sku_four_599,599,iOS,F,USA,22
2792,2017-02-08,75153274,sku_one_199,199,iOS,F,USA,22
2793,2017-10-09,75153274,sku_three_499,499,iOS,F,USA,22
2794,2018-01-15,75153274,sku_three_499,499,iOS,F,USA,22
2795,2018-04-11,75153274,sku_one_199,199,iOS,F,USA,22
2796,2015-09-08,34106799,sku_one_199,199,android,M,USA,28
2797,2016-04-06,34106799,sku_three_499,499,android,M,USA,28
2798,2016-12-25,34106799,sku_eight_2099,99,android,M,USA,28
2799,2017-07-14,34106799,sku_six_1299,299,android,M,USA,28
2800,2017-09-17,34106799,sku_one_199,199,android,M,USA,28
2801,2015-11-19,34106799,sku_four_599,599,android,M,USA,28
2802,2015-11-27,34106799,sku_two_299,299,android,M,USA,28
2803,2016-03-20,34106799,sku_two_299,299,android,M,USA,28
2804,2017-06-20,34106799,sku_four_599,599,android,M,USA,28
2805,2017-07-02,34106799,sku_two_299,299,android,M,USA,28
2806,2017-07-16,34106799,sku_four_599,599,android,M,USA,28
2807,2017-08-10,34106799,sku_four_599,599,android,M,USA,28
2808,2017-08-11,34106799,sku_four_599,599,android,M,USA,28
2809,2017-04-24,79717138,sku_four_599,599,iOS,F,BRA,24
2810,2017-05-24,79717138,sku_two_299,299,iOS,F,BRA,24
2811,2017-10-02,79717138,sku_one_199,199,iOS,F,BRA,24
2812,2017-12-13,79717138,sku_four_599,599,iOS,F,BRA,24
2813,2018-04-03,79717138,sku_one_199,199,iOS,F,BRA,24
2814,2017-01-09,79717138,sku_four_599,599,iOS,F,BRA,24
2815,2017-02-03,79717138,sku_one_199,199,iOS,F,BRA,24
2816,2016-08-06,11935439,sku_three_499,499,android,M,BRA,18
2817,2016-11-10,11935439,sku_three_499,499,android,M,BRA,18
2818,2016-12-18,11935439,sku_three_499,499,android,M,BRA,18
2819,2017-07-14,11935439,sku_four_599,599,android,M,BRA,18
2820,2017-07-26,11935439,sku_five_899,899,android,M,BRA,18
2821,2017-10-30,11935439,sku_two_299,299,android,M,BRA,18
2822,2017-12-29,11935439,sku_one_199,199,android,M,BRA,18
2823,2018-02-04,11935439,sku_four_599,599,android,M,BRA,18
2824,2017-06-17,11935439,sku_three_499,499,android,M,BRA,18
2825,2018-01-30,11935439,sku_one_199,199,android,M,BRA,18
2826,2017-07-04,15602480,sku_six_1299,299,iOS,M,BRA,35
2827,2017-08-15,15602480,sku_one_199,199,iOS,M,BRA,35
2828,2017-09-19,15602480,sku_four_599,599,iOS,M,BRA,35
2829,2018-02-07,15602480,sku_two_299,299,iOS,M,BRA,35
2830,2017-07-03,15602480,sku_four_599,599,iOS,M,BRA,35
2831,2017-08-06,15602480,sku_four_599,599,iOS,M,BRA,35
2832,2017-08-22,15602480,sku_three_499,499,iOS,M,BRA,35
2833,2018-01-02,15602480,sku_one_199,199,iOS,M,BRA,35
2834,2018-02-22,15602480,sku_four_599,599,iOS,M,BRA,35
2835,2016-12-10,95582508,sku_three_499,499,android,M,BRA,25
2836,2017-02-17,95582508,sku_three_499,499,android,M,BRA,25
2837,2017-04-11,95582508,sku_two_299,299,android,M,BRA,25
2838,2018-02-15,95582508,sku_seven_1499,499,android,M,BRA,25
2839,2017-08-25,95582508,sku_three_499,499,android,M,BRA,25
2840,2018-03-20,95582508,sku_eight_2099,99,android,M,BRA,25
2841,2017-04-06,95214810,sku_three_499,499,iOS,M,BRA,19
2842,2017-07-01,95214810,sku_four_599,599,iOS,M,BRA,19
2843,2018-02-08,95214810,sku_one_199,199,iOS,M,BRA,19
2844,2018-03-28,95214810,sku_two_299,299,iOS,M,BRA,19
2845,2016-03-30,99155117,sku_one_199,199,android,F,CAN,19
2846,2016-11-01,99155117,sku_three_499,499,android,F,CAN,19
2847,2017-05-01,99155117,sku_three_499,499,android,F,CAN,19
2848,2017-08-01,99155117,sku_one_199,199,android,F,CAN,19
2849,2017-09-20,99155117,sku_one_199,199,android,F,CAN,19
2850,2018-01-27,99155117,sku_two_299,299,android,F,CAN,19
2851,2018-02-07,99155117,sku_one_199,199,android,F,CAN,19
2852,2018-03-29,99155117,sku_eight_2099,99,android,F,CAN,19
2853,2017-01-28,99155117,sku_three_499,499,android,F,CAN,19
2854,2017-01-31,99155117,sku_two_299,299,android,F,CAN,19
2855,2017-06-01,99155117,sku_two_299,299,android,F,CAN,19
2856,2017-06-15,99155117,sku_three_499,499,android,F,CAN,19
2857,2017-10-28,99155117,sku_three_499,499,android,F,CAN,19
2858,2018-03-23,99155117,sku_four_599,599,android,F,CAN,19
2859,2015-12-25,49322096,sku_one_199,199,iOS,M,USA,33
2860,2016-05-09,49322096,sku_four_599,599,iOS,M,USA,33
2861,2016-05-13,49322096,sku_one_199,199,iOS,M,USA,33
2862,2016-08-24,49322096,sku_three_499,499,iOS,M,USA,33
2863,2016-08-27,49322096,sku_four_599,599,iOS,M,USA,33
2864,2016-09-22,49322096,sku_seven_1499,499,iOS,M,USA,33
2865,2016-10-15,49322096,sku_three_499,499,iOS,M,USA,33
2866,2017-01-18,49322096,sku_five_899,899,iOS,M,USA,33
2867,2017-04-21,49322096,sku_eight_2099,99,iOS,M,USA,33
2868,2017-05-17,49322096,sku_eight_2099,99,iOS,M,USA,33
2869,2018-02-24,49322096,sku_two_299,299,iOS,M,USA,33
2870,2016-05-27,49322096,sku_three_499,499,iOS,M,USA,33
2871,2017-10-21,49322096,sku_three_499,499,iOS,M,USA,33
2872,2017-09-26,86456063,sku_three_499,499,android,F,BRA,20
2873,2017-12-28,86456063,sku_four_599,599,android,F,BRA,20
2874,2015-12-07,86456063,sku_one_199,199,android,F,BRA,20
2875,2015-12-28,86456063,sku_three_499,499,android,F,BRA,20
2876,2016-04-12,86456063,sku_four_599,599,android,F,BRA,20
2877,2017-01-07,86456063,sku_one_199,199,android,F,BRA,20
2878,2017-07-15,86456063,sku_three_499,499,android,F,BRA,20
2879,2017-10-29,86456063,sku_one_199,199,android,F,BRA,20
2880,2017-12-16,86456063,sku_one_199,199,android,F,BRA,20
2881,2018-04-17,86456063,sku_one_199,199,android,F,BRA,20
2882,2016-11-08,11975697,sku_two_299,299,iOS,M,CAN,25
2883,2017-01-11,11975697,sku_six_1299,299,iOS,M,CAN,25
2884,2017-05-15,11975697,sku_one_199,199,iOS,M,CAN,25
2885,2017-06-29,11975697,sku_three_499,499,iOS,M,CAN,25
2886,2017-07-08,11975697,sku_three_499,499,iOS,M,CAN,25
2887,2017-10-08,11975697,sku_six_1299,299,iOS,M,CAN,25
2888,2017-12-20,11975697,sku_two_299,299,iOS,M,CAN,25
2889,2017-12-21,11975697,sku_four_599,599,iOS,M,CAN,25
2890,2018-01-16,11975697,sku_two_299,299,iOS,M,CAN,25
2891,2018-01-28,11975697,sku_one_199,199,iOS,M,CAN,25
2892,2018-02-27,11975697,sku_one_199,199,iOS,M,CAN,25
2893,2018-03-13,11975697,sku_one_199,199,iOS,M,CAN,25
2894,2016-08-10,11975697,sku_five_899,899,iOS,M,CAN,25
2895,2016-09-07,11975697,sku_two_299,299,iOS,M,CAN,25
2896,2017-01-15,11975697,sku_four_599,599,iOS,M,CAN,25
2897,2018-01-25,11975697,sku_two_299,299,iOS,M,CAN,25
2898,2018-01-27,11975697,sku_four_599,599,iOS,M,CAN,25
2899,2018-03-25,11975697,sku_one_199,199,iOS,M,CAN,25
2900,2016-09-15,54025690,sku_one_199,199,android,M,BRA,18
2901,2016-11-24,54025690,sku_eight_2099,99,android,M,BRA,18
2902,2016-12-02,54025690,sku_four_599,599,android,M,BRA,18
2903,2017-05-29,54025690,sku_two_299,299,android,M,BRA,18
2904,2017-12-20,54025690,sku_four_599,599,android,M,BRA,18
2905,2018-01-02,54025690,sku_two_299,299,android,M,BRA,18
2906,2016-11-28,54025690,sku_four_599,599,android,M,BRA,18
2907,2017-02-21,54025690,sku_one_199,199,android,M,BRA,18
2908,2017-05-24,54025690,sku_three_499,499,android,M,BRA,18
2909,2017-07-31,54025690,sku_five_899,899,android,M,BRA,18
2910,2017-10-07,54025690,sku_six_1299,299,android,M,BRA,18
2911,2017-11-13,54025690,sku_seven_1499,499,android,M,BRA,18
2912,2018-03-26,15267901,sku_three_499,499,iOS,F,USA,16
2913,2018-02-09,15267901,sku_four_599,599,iOS,F,USA,16
2914,2018-02-13,15267901,sku_two_299,299,iOS,F,USA,16
2915,2018-02-03,26455373,sku_five_899,899,android,F,DEU,15
2916,2017-01-02,91072150,sku_four_599,599,android,M,TUR,27
2917,2017-04-10,91072150,sku_five_899,899,android,M,TUR,27
2918,2018-04-02,91072150,sku_two_299,299,android,M,TUR,27
2919,2017-01-03,91072150,sku_three_499,499,android,M,TUR,27
2920,2017-03-19,91072150,sku_four_599,599,android,M,TUR,27
2921,2017-09-25,91072150,sku_one_199,199,android,M,TUR,27
2922,2017-10-05,43508318,sku_two_299,299,android,F,USA,22
2923,2017-09-01,43508318,sku_three_499,499,android,F,USA,22
2924,2017-10-28,43508318,sku_one_199,199,android,F,USA,22
2925,2017-11-09,43508318,sku_one_199,199,android,F,USA,22
2926,2018-03-18,43508318,sku_two_299,299,android,F,USA,22
2927,2017-01-18,86296583,sku_eight_2099,99,android,F,DEU,41
2928,2017-03-01,86296583,sku_one_199,199,android,F,DEU,41
2929,2017-03-24,86296583,sku_two_299,299,android,F,DEU,41
2930,2017-03-27,86296583,sku_four_599,599,android,F,DEU,41
2931,2017-04-03,86296583,sku_one_199,199,android,F,DEU,41
2932,2017-04-04,86296583,sku_four_599,599,android,F,DEU,41
2933,2017-02-16,86296583,sku_two_299,299,android,F,DEU,41
2934,2017-05-24,86296583,sku_one_199,199,android,F,DEU,41
2935,2017-11-10,52433267,sku_three_499,499,android,M,USA,43
2936,2017-12-20,52433267,sku_two_299,299,android,M,USA,43
2937,2018-03-09,52433267,sku_three_499,499,android,M,USA,43
2938,2017-01-10,52433267,sku_three_499,499,android,M,USA,43
2939,2017-01-29,52433267,sku_four_599,599,android,M,USA,43
2940,2017-03-16,52433267,sku_four_599,599,android,M,USA,43
2941,2017-06-15,52433267,sku_four_599,599,android,M,USA,43
2942,2017-10-08,52433267,sku_seven_1499,499,android,M,USA,43
2943,2017-12-12,52433267,sku_seven_1499,499,android,M,USA,43
2944,2018-03-08,52433267,sku_three_499,499,android,M,USA,43
2945,2018-03-19,52433267,sku_two_299,299,android,M,USA,43
2946,2018-01-03,29114404,sku_six_1299,299,iOS,F,BRA,23
2947,2018-02-26,29114404,sku_four_599,599,iOS,F,BRA,23
2948,2018-03-15,29114404,sku_three_499,499,iOS,F,BRA,23
2949,2017-05-03,88158230,sku_one_199,199,android,F,DEU,44
2950,2017-10-16,88158230,sku_three_499,499,android,F,DEU,44
2951,2017-12-30,88158230,sku_three_499,499,android,F,DEU,44
2952,2017-07-22,88158230,sku_two_299,299,android,F,DEU,44
2953,2017-01-09,52447709,sku_three_499,499,iOS,F,USA,23
2954,2017-05-20,52447709,sku_eight_2099,99,iOS,F,USA,23
2955,2017-05-24,52447709,sku_seven_1499,499,iOS,F,USA,23
2956,2017-08-31,52447709,sku_one_199,199,iOS,F,USA,23
2957,2017-11-16,52447709,sku_two_299,299,iOS,F,USA,23
2958,2017-12-17,52447709,sku_three_499,499,iOS,F,USA,23
2959,2017-08-18,52447709,sku_two_299,299,iOS,F,USA,23
2960,2017-09-07,52447709,sku_one_199,199,iOS,F,USA,23
2961,2017-10-07,52447709,sku_four_599,599,iOS,F,USA,23
2962,2018-03-15,52447709,sku_two_299,299,iOS,F,USA,23
2963,2015-12-04,85675827,sku_four_599,599,android,F,CAN,16
2964,2016-01-11,85675827,sku_three_499,499,android,F,CAN,16
2965,2016-06-21,85675827,sku_three_499,499,android,F,CAN,16
2966,2016-07-28,85675827,sku_one_199,199,android,F,CAN,16
2967,2017-03-04,85675827,sku_three_499,499,android,F,CAN,16
2968,2017-08-05,85675827,sku_one_199,199,android,F,CAN,16
2969,2017-12-30,85675827,sku_three_499,499,android,F,CAN,16
2970,2016-01-14,85675827,sku_one_199,199,android,F,CAN,16
2971,2016-06-28,85675827,sku_two_299,299,android,F,CAN,16
2972,2016-09-28,85675827,sku_four_599,599,android,F,CAN,16
2973,2017-06-22,85675827,sku_one_199,199,android,F,CAN,16
2974,2017-07-07,85675827,sku_two_299,299,android,F,CAN,16
2975,2017-10-27,85675827,sku_one_199,199,android,F,CAN,16
2976,2018-01-03,85675827,sku_eight_2099,99,android,F,CAN,16
2977,2016-11-07,73629962,sku_two_299,299,android,M,USA,17
2978,2017-08-02,73629962,sku_four_599,599,android,M,USA,17
2979,2018-02-21,73629962,sku_one_199,199,android,M,USA,17
2980,2018-03-10,73629962,sku_one_199,199,android,M,USA,17
2981,2016-10-12,73629962,sku_five_899,899,android,M,USA,17
2982,2017-03-07,73629962,sku_eight_2099,99,android,M,USA,17
2983,2017-10-13,27408614,sku_four_599,599,iOS,M,DEU,16
2984,2018-04-16,27408614,sku_seven_1499,499,iOS,M,DEU,16
2985,2017-11-20,27408614,sku_two_299,299,iOS,M,DEU,16
2986,2016-12-21,73814131,sku_four_599,599,iOS,M,USA,37
2987,2017-01-20,73814131,sku_one_199,199,iOS,M,USA,37
2988,2017-05-15,73814131,sku_four_599,599,iOS,M,USA,37
2989,2017-06-12,73814131,sku_four_599,599,iOS,M,USA,37
2990,2016-10-26,73814131,sku_three_499,499,iOS,M,USA,37
2991,2017-03-18,73814131,sku_three_499,499,iOS,M,USA,37
2992,2017-07-24,73814131,sku_one_199,199,iOS,M,USA,37
2993,2017-09-23,73814131,sku_one_199,199,iOS,M,USA,37
2994,2017-10-07,73814131,sku_three_499,499,iOS,M,USA,37
2995,2018-01-23,73814131,sku_one_199,199,iOS,M,USA,37
2996,2018-03-28,73814131,sku_eight_2099,99,iOS,M,USA,37
2997,2018-04-19,80293580,sku_one_199,199,iOS,F,BRA,37
2998,2017-03-08,31336760,sku_one_199,199,android,M,USA,15
2999,2017-04-27,31336760,sku_three_499,499,android,M,USA,15
3000,2017-08-25,31336760,sku_seven_1499,499,android,M,USA,15
3001,2018-04-16,31336760,sku_six_1299,299,android,M,USA,15
3002,2017-10-06,57885931,sku_three_499,499,android,F,DEU,17
3003,2017-11-30,57885931,sku_three_499,499,android,F,DEU,17
3004,2018-03-13,57885931,sku_one_199,199,android,F,DEU,17
3005,2017-03-13,72691739,sku_three_499,499,iOS,F,BRA,42
3006,2017-04-28,72691739,sku_four_599,599,iOS,F,BRA,42
3007,2017-06-13,72691739,sku_one_199,199,iOS,F,BRA,42
3008,2017-10-15,72691739,sku_four_599,599,iOS,F,BRA,42
3009,2017-10-20,72691739,sku_three_499,499,iOS,F,BRA,42
3010,2018-01-08,72691739,sku_four_599,599,iOS,F,BRA,42
3011,2017-08-12,72691739,sku_two_299,299,iOS,F,BRA,42
3012,2018-03-18,49716883,sku_four_599,599,android,F,USA,17
3013,2017-03-01,49716883,sku_three_499,499,android,F,USA,17
3014,2017-04-28,49716883,sku_four_599,599,android,F,USA,17
3015,2017-05-05,49716883,sku_three_499,499,android,F,USA,17
3016,2017-10-11,49716883,sku_two_299,299,android,F,USA,17
3017,2018-02-26,49716883,sku_two_299,299,android,F,USA,17
3018,2018-04-18,49716883,sku_one_199,199,android,F,USA,17
3019,2016-03-16,64176044,sku_one_199,199,iOS,F,USA,33
3020,2016-06-29,64176044,sku_four_599,599,iOS,F,USA,33
3021,2016-11-12,64176044,sku_three_499,499,iOS,F,USA,33
3022,2017-01-01,64176044,sku_two_299,299,iOS,F,USA,33
3023,2017-10-28,64176044,sku_two_299,299,iOS,F,USA,33
3024,2018-03-06,64176044,sku_two_299,299,iOS,F,USA,33
3025,2016-09-08,64176044,sku_four_599,599,iOS,F,USA,33
3026,2016-11-25,64176044,sku_three_499,499,iOS,F,USA,33
3027,2016-11-27,64176044,sku_one_199,199,iOS,F,USA,33
3028,2017-01-16,64176044,sku_five_899,899,iOS,F,USA,33
3029,2017-03-02,64176044,sku_four_599,599,iOS,F,USA,33
3030,2017-03-18,64176044,sku_two_299,299,iOS,F,USA,33
3031,2017-05-05,64176044,sku_three_499,499,iOS,F,USA,33
3032,2017-05-30,64176044,sku_two_299,299,iOS,F,USA,33
3033,2017-05-31,64176044,sku_two_299,299,iOS,F,USA,33
3034,2017-06-03,64176044,sku_one_199,199,iOS,F,USA,33
3035,2018-04-06,64176044,sku_three_499,499,iOS,F,USA,33
3036,2018-04-20,64176044,sku_two_299,299,iOS,F,USA,33
3037,2017-10-25,52132109,sku_six_1299,299,android,F,BRA,19
3038,2017-11-28,52132109,sku_three_499,499,android,F,BRA,19
3039,2018-02-21,52132109,sku_three_499,499,android,F,BRA,19
3040,2017-01-30,77619271,sku_one_199,199,iOS,M,TUR,15
3041,2017-02-18,77619271,sku_four_599,599,iOS,M,TUR,15
